ens_gene	Symbol	Uniq_syms	entrez	Gene_name	baseMean	log2FoldChange	lfcSE	pvalue	padj
ENSMUSG00000043192.4	Gpi-ps	Gpi-ps	669429	glucose-6-phosphate isomerase, pseudogene	39.51163789961417	-0.0043489016333336464	0.07844976846814362	0.8077031192616824	0.9705580057809472
ENSMUSG00000035126.19	Dnai4	Dnai4	242584	dynein axonemal intermediate chain 4	94.55512424430611	-0.004677095363867238	0.07628663847322015	0.8077376052426748	0.9705580057809472
ENSMUSG00000087876.1	NA	ENSMUSG00000087876.1	NA	NA	2.51964924148435	-0.0017234022708018978	0.09573541859859627	0.8077853236276167	NA
ENSMUSG00000109160.1	4930598N05Rik	4930598N05Rik	102634128	RIKEN cDNA 4930598N05 gene	2.2654140370958147	0.0016244357087006034	0.09642669814075572	0.807846808578646	NA
ENSMUSG00000026279.14	Thap4	Thap4	67026	THAP domain containing 4	285.0451431775343	-0.006042704820770521	0.06811578385049324	0.8079011860362495	0.9705580057809472
ENSMUSG00000076490.6	NA	ENSMUSG00000076490.6	NA	NA	8387.071466054673	-0.0075516162137405675	0.05921311139380875	0.8079799505344054	0.9705580057809472
ENSMUSG00000006464.9	Bbs1	Bbs1	52028	Bardet-Biedl syndrome 1	3.0776944546478475	-0.0017101498122708914	0.0958126562358839	0.8080191682263663	NA
ENSMUSG00000032593.5	Amigo3	Amigo3	320844	adhesion molecule with Ig like domain 3	82.11148345325005	-0.005116992045339732	0.0734374426895972	0.8080676370310798	0.9705580057809472
ENSMUSG00000090322.1	NA	ENSMUSG00000090322.1	NA	NA	1.7771742674834838	-0.0015684836688999468	0.09680616075172463	0.8080938677450336	NA
ENSMUSG00000076218.1	Mir692-1	Mir692-1	751529	microRNA 692-1	4.7700370513738255	0.0022073749338125193	0.09238352419965441	0.8081018863618465	NA
ENSMUSG00000075376.10	Rc3h2	Rc3h2	319817	ring finger and CCCH-type zinc finger domains 2	2688.0234778607996	-0.007318880218757818	0.060812290814439014	0.808115702661301	0.9705580057809472
ENSMUSG00000026447.16	Pik3c2b	Pik3c2b	240752	phosphatidylinositol-4-phosphate 3-kinase catalytic subunit type 2 beta	86.61290691947428	0.005399163693566492	0.07171481155914841	0.8081657745382347	0.9705580057809472
ENSMUSG00000000420.15	Galnt1	Galnt1	14423	polypeptide N-acetylgalactosaminyltransferase 1	4250.7420070430035	0.008063524604996559	0.05381626242570514	0.8081719696410888	0.9705580057809472
ENSMUSG00000089803.3	NA	ENSMUSG00000089803.3	NA	NA	1.6422993978027234	0.0013584997638288181	0.09829519589765486	0.8082037591620088	NA
ENSMUSG00000108109.1	NA	ENSMUSG00000108109.1	NA	NA	1.3626083001449103	0.0013069521623025326	0.09866489362202292	0.8082433038988146	NA
ENSMUSG00000110378.1	NA	ENSMUSG00000110378.1	NA	NA	14.295188005776449	-0.0031212052109393508	0.08640769817196682	0.8083893119336901	NA
ENSMUSG00000098062.1	NA	ENSMUSG00000098062.1	NA	NA	11.699494779236241	-0.002594210888013582	0.08979729199719774	0.8084450685358922	NA
ENSMUSG00000085492.7	Trmt61b	Trmt61b	68789	tRNA methyltransferase 61B	197.3645201679109	0.005605269823824675	0.07046315473072967	0.8084557629984287	0.9707483430242821
ENSMUSG00000026558.13	Uck2	Uck2	80914	uridine-cytidine kinase 2	1197.5530752804048	-0.007186379974000877	0.06156785471876258	0.80850724935278	0.9707483430242821
ENSMUSG00000086716.1	NA	ENSMUSG00000086716.1	NA	NA	2.4047573299333154	0.0014997920076237573	0.09726778819020193	0.8085159557782746	NA
ENSMUSG00000097863.1	NA	ENSMUSG00000097863.1	NA	NA	8.369379587764845	0.002295053931064279	0.09175634955219236	0.8085736816494553	NA
ENSMUSG00000100351.1	Gm7867	Gm7867	108167665	60S ribosomal protein L17 pseudogene	1.7504760499093075	-0.0013973958536588863	0.09799379372245166	0.8086048818189353	NA
ENSMUSG00000066592.3	Gm7589	Gm7589	665330	ribosomal protein L11 pseudogene	7.250054296595352	-0.002618913707650683	0.08961914906905034	0.8086301774902865	NA
ENSMUSG00000107319.1	NA	ENSMUSG00000107319.1	NA	NA	29.934669578140902	-0.0034849095288500376	0.0840197090010896	0.8086910212491658	NA
ENSMUSG00000041375.18	Ccdc9	Ccdc9	243846	coiled-coil domain containing 9	1037.9028214263483	0.0069182274633041085	0.06313044445989743	0.8087443344146884	0.9707483430242821
ENSMUSG00000115812.1	NA	ENSMUSG00000115812.1	NA	NA	40.5949189896218	-0.004275296610755266	0.07876835018911545	0.8087879697610991	0.9707483430242821
ENSMUSG00000038279.10	Nop2	Nop2	110109	NOP2 nucleolar protein	737.9868672275879	0.007251939848472411	0.06105087148252207	0.808898680205693	0.9707483430242821
ENSMUSG00000080763.2	Gm12341	Gm12341	102632956	predicted gene 12341	3.0631982719720545	-0.001944221353030519	0.09411613232607126	0.8089097308643082	NA
ENSMUSG00000100954.4	Gm10138	Gm10138	108167733	predicted gene 10138	44.803441021335274	-0.004255432266713973	0.07887860754244282	0.808930380367568	0.9707483430242821
ENSMUSG00000068220.6	Lgals1	Lgals1	16852	lectin, galactose binding, soluble 1	69212.05944895724	0.007933071793891409	0.05521417692419207	0.8089718609716946	0.9707483430242821
ENSMUSG00000037096.6	NA	ENSMUSG00000037096.6	NA	NA	69.9365911034399	0.005174387860306081	0.07292030998837361	0.8090169814399577	0.9707483430242821
ENSMUSG00000054226.13	Tprkb	Tprkb	69786	Tp53rk binding protein	971.964187041788	0.007554368210590155	0.05886296058784035	0.8090371037738469	0.9707483430242821
ENSMUSG00000026096.14	Osgepl1	Osgepl1	72085	O-sialoglycoprotein endopeptidase-like 1	282.73213649725847	0.006559436907897075	0.06504581486674194	0.8092707362489386	0.9707483430242821
ENSMUSG00000104138.1	NA	ENSMUSG00000104138.1	NA	NA	3.603360552113897	0.001753849674110147	0.09542007928613887	0.8092722262268591	NA
ENSMUSG00000066621.12	Tecpr1	Tecpr1	70381	tectonin beta-propeller repeat containing 1	5768.037455797779	-0.008021281962215604	0.0535692044324269	0.809485963039287	0.9707483430242821
ENSMUSG00000066116.3	Gm10154	Gm10154	100040611	ribosomal protein L34 pseudogene	72.02734654118854	0.003382459689264407	0.08458599318110847	0.8095122238845118	0.9707483430242821
ENSMUSG00000061972.3	Or1o4	Or1o4	258508	olfactory receptor family 1 subfamily O member 4	78.04587459827458	0.005245170379195062	0.07240043672439017	0.8095251644592387	0.9707483430242821
ENSMUSG00000076922.1	Traj6	Traj6	100124397	T cell receptor alpha joining 6	7.777255094130913	-0.002377319798330678	0.09112339851235937	0.809547099336716	NA
ENSMUSG00000038976.12	Ppp1r9b	Ppp1r9b	217124	protein phosphatase 1, regulatory subunit 9B	1979.30919542688	-0.007972425077414363	0.054296361262712506	0.809596195875552	0.9707483430242821
ENSMUSG00000050473.5	Slc35d3	Slc35d3	76157	solute carrier family 35, member D3	2.8192009586548528	0.0015226833779571649	0.0970391383280104	0.8095987242008715	NA
ENSMUSG00000029599.13	Ddx54	Ddx54	71990	DEAD box helicase 54	938.5596777474809	-0.00792670456460083	0.054929448128965316	0.8096317475101377	0.9707483430242821
ENSMUSG00000000142.15	Axin2	Axin2	12006	axin 2	265.77285588872695	0.006693663656569538	0.06421848463626095	0.8096714036578775	0.9707483430242821
ENSMUSG00000117286.1	Gm1043	Gm1043	381634	predicted gene 1043	66.049487896179	-0.004799889461819532	0.07513742816918204	0.8098336253498457	0.9707483430242821
ENSMUSG00000030983.4	Bccip	Bccip	66165	BRCA2 and CDKN1A interacting protein	2546.8310822245644	0.007585212476994169	0.058333867073071026	0.8098868535981749	0.9707483430242821
ENSMUSG00000079177.4	Fam228a	Fam228a	74855	family with sequence similarity 228, member A	3.064511135232748	-0.0016901142928519486	0.09582472768733435	0.8099437924384767	NA
ENSMUSG00000071103.10	Cfap96	Cfap96	69479	cilia and flagella associated protein 96	29.907736096466643	0.0037858225780269985	0.08186788500785849	0.8099477720685808	NA
ENSMUSG00000048807.2	Slc35e4	Slc35e4	103710	solute carrier family 35, member E4	257.6442319572509	0.005886316787884754	0.06860732268458669	0.8099764518768111	0.9707483430242821
ENSMUSG00000106827.1	NA	ENSMUSG00000106827.1	NA	NA	1.5180225306622064	-0.0014413178897716415	0.09759796115479669	0.8100085433619869	NA
ENSMUSG00000078162.6	Gm2574	Gm2574	100040053	glyceraldehyde-3-phosphate dehydrogenase pseudogene	3.038298199062467	0.0019060435324033881	0.09429761391015527	0.8100299923559151	NA
ENSMUSG00000113015.1	NA	ENSMUSG00000113015.1	NA	NA	10.423014849447158	0.002626477164826071	0.08943460749914263	0.8100468805855705	NA
ENSMUSG00000112350.1	NA	ENSMUSG00000112350.1	NA	NA	6.075870769819258	-0.0024849353916236426	0.09036042405209668	0.8100958339130149	NA
ENSMUSG00000109015.1	NA	ENSMUSG00000109015.1	NA	NA	112.83267633816206	-0.005113578452796559	0.07310574639924271	0.8101040910732978	0.9707483430242821
ENSMUSG00000031703.8	Itfg1	Itfg1	71927	integrin alpha FG-GAP repeat containing 1	1800.8345985211627	0.007628875824095872	0.05784834950686833	0.8102035411878311	0.9707483430242821
ENSMUSG00000038072.14	Galnt11	Galnt11	231050	polypeptide N-acetylgalactosaminyltransferase 11	596.502074647765	0.0067302840663979475	0.0638916464104712	0.8102510781759439	0.9707483430242821
ENSMUSG00000050315.14	Synpo2	Synpo2	118449	synaptopodin 2	1.797637490928641	-0.0011214107749340687	0.09994261351066737	0.8103226842380824	NA
ENSMUSG00000063972.13	Nr6a1	Nr6a1	14536	nuclear receptor subfamily 6, group A, member 1	28.229648699685814	-0.003326124361074367	0.0848548674604276	0.8103249348958563	NA
ENSMUSG00000026339.18	Ccdc93	Ccdc93	70829	coiled-coil domain containing 93	1222.201449278944	0.006698276660322387	0.06405597137651096	0.8103362058747586	0.9707483430242821
ENSMUSG00000094023.3	Trav7d-4	Trav7d-4	382180	T cell receptor alpha variable 7D-4	5.37380116106772	-0.0018535939823612502	0.09464111331798761	0.8103539858762614	NA
ENSMUSG00000108957.1	NA	ENSMUSG00000108957.1	NA	NA	79.65165766855999	-0.004296191964434496	0.07837965420482751	0.8103575196964281	0.9707483430242821
ENSMUSG00000038777.19	Sema6c	Sema6c	20360	sema domain, transmembrane domain (TM), and cytoplasmic domain, (semaphorin) 6C	48.98377113667401	-0.004463528859997091	0.07725563753342644	0.8103801983586065	0.9707483430242821
ENSMUSG00000036578.7	Fxyd7	Fxyd7	57780	FXYD domain-containing ion transport regulator 7	29.63748549904312	0.003962224568599242	0.08061151059576477	0.8104646652943236	NA
ENSMUSG00000019802.13	Sec63	Sec63	140740	SEC63 homolog, protein translocation regulator	2084.7842551404287	-0.007967888430215963	0.053762624330002444	0.8104717185091148	0.9707483430242821
ENSMUSG00000065509.3	Mir421	Mir421	100124494	microRNA 421	4.759783271090935	-0.002054229091132884	0.09323169652271876	0.810505592949165	NA
ENSMUSG00000032407.14	U2surp	U2surp	67958	U2 snRNP-associated SURP domain containing	6355.979382856275	-0.008059327519942145	0.051625390004643515	0.8105379922255096	0.9707483430242821
ENSMUSG00000116852.1	1700102H20Rik	1700102H20Rik	68230	RIKEN cDNA 1700102H20 gene	5.369848973352587	-0.0020541588858720415	0.09322924782491353	0.8105423552474724	NA
ENSMUSG00000102635.1	NA	ENSMUSG00000102635.1	NA	NA	5.424689824025022	-0.0022371542947564656	0.09197217364913185	0.8106091788865304	NA
ENSMUSG00000026812.16	Tsc1	Tsc1	64930	TSC complex subunit 1	805.4403869394635	0.007863406635110102	0.055212142260746784	0.810616627629072	0.9707483430242821
ENSMUSG00000114477.1	Gm8795	Gm8795	102637219	40S ribosomal protein S13-like	2.5271783950673004	-0.0015484519856738782	0.09678516547301201	0.8107193276995073	NA
ENSMUSG00000036676.14	Tmtc3	Tmtc3	237500	transmembrane and tetratricopeptide repeat containing 3	43.82369467897149	-0.004561262244295196	0.07654077436124936	0.8107712840673549	0.9707483430242821
ENSMUSG00000037860.15	Aim2	Aim2	383619	absent in melanoma 2	987.7753994260348	-0.005988509001204841	0.06789299098012426	0.8107938420298283	0.9707483430242821
ENSMUSG00000002332.16	Dhrs1	Dhrs1	52585	dehydrogenase/reductase 1	1464.2486560746236	-0.007701503841632251	0.05692941938684915	0.8108257805516835	0.9707483430242821
ENSMUSG00000037296.7	Lsm1	Lsm1	67207	LSM1 homolog, mRNA degradation associated	1390.001858128784	0.007531511483128967	0.05844621043664721	0.8108711096402249	0.9707483430242821
ENSMUSG00000109274.1	NA	ENSMUSG00000109274.1	NA	NA	62.36852016068022	-0.00457348929810669	0.07643565810246862	0.81091473798132	0.9707483430242821
ENSMUSG00000111241.1	NA	ENSMUSG00000111241.1	NA	NA	9.857175283137906	-0.0028538570651734977	0.08786078432255763	0.81094975654757	NA
ENSMUSG00000094824.1	NA	ENSMUSG00000094824.1	NA	NA	5.593289724249999	-0.0024081823735588146	0.09078080512377168	0.8110762935283393	NA
ENSMUSG00000054662.8	Ano9	Ano9	71345	anoctamin 9	2.539502690944641	0.0014868673593608766	0.09720501458146112	0.8110962511118232	NA
ENSMUSG00000080242.5	NA	ENSMUSG00000080242.5	NA	NA	12.395392056648458	-0.003211938445799131	0.0855041783082136	0.8111433721773643	NA
ENSMUSG00000116789.1	NA	ENSMUSG00000116789.1	NA	NA	1.9641812643151515	0.0014039360333877127	0.09779998983511466	0.8111808237778907	NA
ENSMUSG00000042423.9	Fbrs	Fbrs	14123	fibrosin	837.5923453718474	0.007134614963704801	0.06123423784019355	0.8111929128890087	0.9708765536187922
ENSMUSG00000059406.8	Tmprss9	Tmprss9	432478	transmembrane protease, serine 9	2.011429807594933	-0.0013912835997292098	0.09789090309314638	0.8111975931750964	NA
ENSMUSG00000048833.9	Slc39a9	Slc39a9	328133	solute carrier family 39 (zinc transporter), member 9	1147.3710830551506	-0.007500254337850493	0.0585324039838867	0.8113818375778866	0.9708765536187922
ENSMUSG00000071302.10	Zfp1006	Zfp1006	72139	zinc finger protein 1006	468.5708672287891	0.006877222588584164	0.06279109168472562	0.8113823006889636	0.9708765536187922
ENSMUSG00000039242.10	B3galnt2	B3galnt2	97884	UDP-GalNAc:betaGlcNAc beta 1,3-galactosaminyltransferase, polypeptide 2	1116.4116767854878	0.007274666780310082	0.060228566218263516	0.8114169936431392	0.9708765536187922
ENSMUSG00000070871.10	Ccnyl1	Ccnyl1	227210	cyclin Y-like 1	90.03514706416097	0.004891179352105688	0.07427555067358559	0.811428842126056	0.9708765536187922
ENSMUSG00000030411.16	Nova2	Nova2	384569	NOVA alternative splicing regulator 2	26.3948073001343	-9.607593845603558e-4	0.10121647078244489	0.8114909440905143	NA
ENSMUSG00000036046.14	5031439G07Rik	5031439G07Rik	223739	RIKEN cDNA 5031439G07 gene	242.69933592806692	0.0064084215136707735	0.06544732996809659	0.8114917692839874	0.9708765536187922
ENSMUSG00000027199.14	Gatm	Gatm	67092	glycine amidinotransferase (L-arginine:glycine amidinotransferase)	27.216104773355422	-0.0028913409458235432	0.08755320497594142	0.8115481987391707	NA
ENSMUSG00000080717.10	B230307C23Rik	B230307C23Rik	245305	RIKEN cDNA B230307C23 gene	254.2395352136677	0.006217145721998875	0.06647874920657375	0.8116239678360604	0.9709410061084544
ENSMUSG00000079645.2	NA	ENSMUSG00000079645.2	NA	NA	24.4610670958202	0.003523508698006261	0.08336122979922576	0.8118287063505285	NA
ENSMUSG00000104970.1	NA	ENSMUSG00000104970.1	NA	NA	3.476101938276535	0.0019339017094708523	0.09396256709110642	0.8118724419441656	NA
ENSMUSG00000090236.3	Car15	Car15	80733	carbonic anhydrase 15	9.222504040880317	-0.0028083004527391818	0.08806191602682242	0.8118776365096885	NA
ENSMUSG00000040396.12	Abhd13	Abhd13	68904	abhydrolase domain containing 13	1027.0685174600276	-0.0071117543151254	0.06116374673901796	0.8120593965506052	0.9713681636245588
ENSMUSG00000118220.1	Gm6192	Gm6192	620946	eukaryotic translation elongation factor 1 alpha 1 pseudogene	5.079234286782677	0.002289050713049782	0.09149435951713208	0.8120649794461818	NA
ENSMUSG00000103423.1	Gm5845	Gm5845	545512	ribosomal protein L7A pseudogene	2.1802531545338404	0.0016868402785302022	0.0956972235268489	0.8121589756734178	NA
ENSMUSG00000001988.9	Npas1	Npas1	18142	neuronal PAS domain protein 1	16.72892410700605	-0.0031576872004952707	0.0857334291506531	0.8122227491285492	NA
ENSMUSG00000068523.12	Gng5	Gng5	14707	G protein subunit gamma 5	2549.4725327230162	0.007568447399958944	0.057581637011074896	0.8123882804827742	0.9714584559672519
ENSMUSG00000089298.1	NA	ENSMUSG00000089298.1	NA	NA	4.299671237820105	0.0018904490982441322	0.09422717761054125	0.8124181331502114	NA
ENSMUSG00000085914.1	NA	ENSMUSG00000085914.1	NA	NA	3.2393626332978123	-0.001971628152468799	0.093654000979677	0.8124328924216572	NA
ENSMUSG00000077385.1	Gm22657	Gm22657	115485697	predicted gene, 22657	14.60649656288346	-0.0028907787352658006	0.08746155515370992	0.8124412747049539	NA
ENSMUSG00000050931.7	Sgms2	Sgms2	74442	sphingomyelin synthase 2	1.9598243470587706	0.0013989093091429001	0.0977633855203292	0.812443294766368	NA
ENSMUSG00000058900.5	Rsl1	Rsl1	380855	regulator of sex limited protein 1	427.084171339373	0.007292345757198959	0.05980285449682281	0.812467419911606	0.9714584559672519
ENSMUSG00000112082.1	NA	ENSMUSG00000112082.1	NA	NA	264.5696073377031	-0.006132818521519528	0.06678415137181815	0.8124791903780354	0.9714584559672519
ENSMUSG00000000916.15	Nsun5	Nsun5	100609	NOL1/NOP2/Sun domain family, member 5	437.1601720563949	-0.006213697731058186	0.06633117853574122	0.8125058269660285	0.9714584559672519
ENSMUSG00000071054.12	Safb	Safb	224903	scaffold attachment factor B	3927.4681492267027	0.006443118517823601	0.06505029827477748	0.8125267240616705	0.9714584559672519
ENSMUSG00000106240.1	NA	ENSMUSG00000106240.1	NA	NA	9.425844243629543	-0.002781051875613792	0.08817065760684678	0.8125549905422013	NA
ENSMUSG00000089759.7	3632454L22Rik	3632454L22Rik	320606	RIKEN cDNA 3632454L22 gene	12.114161419339634	-0.0024399543745244755	0.09042661067073426	0.8126207517876142	NA
ENSMUSG00000045065.7	NA	ENSMUSG00000045065.7	NA	NA	22.750116928770254	0.0023416652612379607	0.09108012777419502	0.812714851552508	NA
ENSMUSG00000105798.1	Gm18982	Gm18982	100418070	S-adenosylmethionine decarboxylase, pseudogene 3 pseudogene	15.818083077297604	-0.0032510418001265523	0.08505008966604567	0.8127859470340166	NA
ENSMUSG00000029209.15	Gnpda2	Gnpda2	67980	glucosamine-6-phosphate deaminase 2	874.3118885033963	-0.0071512595598329535	0.060698883893351346	0.812825944861487	0.9715043994802469
ENSMUSG00000035007.5	Rundc1	Rundc1	217201	RUN domain containing 1	1056.5484472253445	0.007830174737377231	0.05434057851441835	0.8128553410918083	0.9715043994802469
ENSMUSG00000067424.13	Zfp563	Zfp563	240068	zinc finger protein 563	197.1511821626884	-0.006232269205871328	0.06615406833336272	0.812894890714748	0.9715043994802469
ENSMUSG00000101682.1	Gm29228	Gm29228	115487461	ubiquitin-40S ribosomal protein S27a pseudogene	1.7062140354356636	0.0013588126979704944	0.09802942063631072	0.8129252441831887	NA
ENSMUSG00000059923.13	Grb2	Grb2	14784	growth factor receptor bound protein 2	4544.834219371761	-0.007939007625782474	0.05212601881255603	0.8129274717963884	0.9715043994802469
ENSMUSG00000053603.4	NA	ENSMUSG00000053603.4	NA	NA	1.8887807671607582	-0.0012006645297021465	0.09920157091833379	0.8130007948786969	NA
ENSMUSG00000000386.16	Mx1	Mx1	17857	MX dynamin-like GTPase 1	1015.5247184908092	-0.006484135047269721	0.06471184294077909	0.8130623095001803	0.9715043994802469
ENSMUSG00000091570.1	Gm7707	Gm7707	665601	tetratricopeptide repeat domain 35 pseudogene	1.7126010772639662	0.0013773690587241027	0.09788353894468718	0.8130916227641762	NA
ENSMUSG00000003824.12	Syce2	Syce2	71846	synaptonemal complex central element protein 2	168.92902225090378	0.004952463756452648	0.07359251584161523	0.8130974283126741	0.9715043994802469
ENSMUSG00000096718.2	Zfp781	Zfp781	331188	zinc finger protein 781	4.262812843101412	0.0021877613072969725	0.09209598211092532	0.8131074643087969	NA
ENSMUSG00000022120.4	Obi1	Obi1	72486	ORC ubiquitin ligase 1	678.3700533263421	-0.0070848218585007295	0.06107086957523952	0.8131137580354599	0.9715043994802469
ENSMUSG00000049353.17	Rd3	Rd3	74023	retinal degeneration 3	14.243152320118611	0.0029738182006413053	0.08683796342837828	0.8131509145589906	NA
ENSMUSG00000118306.1	Gm18149	Gm18149	100416530	ribosomal protein L17 pseudogene	1.9928521728766333	0.001507940030034768	0.0969124702153587	0.8133572742510493	NA
ENSMUSG00000032178.14	Ilf3	Ilf3	16201	interleukin enhancer binding factor 3	2502.496050424887	0.007668323151129199	0.05616374754553057	0.8133575636758461	0.9717020392565331
ENSMUSG00000030737.17	Slco2b1	Slco2b1	101488	solute carrier organic anion transporter family, member 2b1	16.90351642838654	0.0022397072198526223	0.09170078959524738	0.8135486839582201	NA
ENSMUSG00000007812.16	Zfp655	Zfp655	72611	zinc finger protein 655	1679.9282584935265	0.007823141056390074	0.053963721345249266	0.8135696254756377	0.971861720863063
ENSMUSG00000036030.9	Prtg	Prtg	235472	protogenin	9.801389392742607	0.002800249406625375	0.08791321280493972	0.8138062141846572	NA
ENSMUSG00000020793.5	Galr2	Galr2	14428	galanin receptor 2	3.2455822988557967	0.0017410566872698293	0.095184849637214	0.8138986768615624	NA
ENSMUSG00000110774.1	NA	ENSMUSG00000110774.1	NA	NA	4.564029736892365	-0.0021296304648854825	0.09243056637850705	0.8139003778864856	NA
ENSMUSG00000044948.17	Cfap43	Cfap43	100048534	cilia and flagella associated protein 43	15.410995769634557	0.0026855829441282657	0.08864771771643852	0.8140600792698622	NA
ENSMUSG00000027166.14	Dnajc24	Dnajc24	99349	DnaJ heat shock protein family (Hsp40) member C24	481.6462814109764	0.0064806049260338365	0.06447575860391057	0.8143176689627913	0.9722254604371071
ENSMUSG00000092190.1	NA	ENSMUSG00000092190.1	NA	NA	15.376528210789614	-0.0032418855463692818	0.0849227786133069	0.8143238071405383	NA
ENSMUSG00000078153.3	Psme2b	Psme2b	621823	protease (prosome, macropain) activator subunit 2B	1069.9905560341144	-0.007325670043885125	0.0589780725570033	0.8143300948656997	0.9722254604371071
ENSMUSG00000042784.9	Muc1	Muc1	17829	mucin 1, transmembrane	50.801685992050025	-0.00450032097488705	0.07633954723948168	0.8143646274055087	0.9722254604371071
ENSMUSG00000022329.15	Stk3	Stk3	56274	serine/threonine kinase 3	139.69518790745337	0.005186165664142763	0.07189535063723965	0.8144242117706428	0.9722254604371071
ENSMUSG00000020952.10	Scfd1	Scfd1	76983	Sec1 family domain containing 1	2423.398376579093	-0.007267223371482436	0.05938916652632097	0.8144768567289381	0.9722254604371071
ENSMUSG00000102425.1	NA	ENSMUSG00000102425.1	NA	NA	17.897400820078637	0.0023938462184842093	0.09056514962410325	0.8144792106052909	NA
ENSMUSG00000033319.5	Fem1c	Fem1c	240263	fem 1 homolog c	820.7986621464966	-0.006436961937845242	0.06468578653741877	0.8145101781383249	0.9722254604371071
ENSMUSG00000020451.17	Limk2	Limk2	16886	LIM domain kinase 2	3625.4804487666447	0.007911688521639159	0.05054692026071887	0.8145153757378011	0.9722254604371071
ENSMUSG00000032534.18	Cep63	Cep63	28135	centrosomal protein 63	853.4426780736867	0.007318710352794343	0.058961090140913185	0.8145550566533246	0.9722254604371071
ENSMUSG00000034320.14	Slc26a2	Slc26a2	13521	solute carrier family 26 (sulfate transporter), member 2	632.8431662554324	-0.007199483639521968	0.059867235837960144	0.8145799961358337	0.9722254604371071
ENSMUSG00000112381.1	NA	ENSMUSG00000112381.1	NA	NA	9.39372434159961	0.002628119313540704	0.0889369987934386	0.8149908183751977	NA
ENSMUSG00000038400.15	Pmepa1	Pmepa1	65112	prostate transmembrane protein, androgen induced 1	8.959913974064253	0.00260195435145062	0.08911189436999875	0.814995721410753	NA
ENSMUSG00000062083.1	Rpl13a-ps1	Rpl13a-ps1	433251	ribosomal protein 13A, pseudogene 1	872.6091788784298	-0.0055060739344816355	0.06987309983239748	0.8150010013543632	0.9726172907080017
ENSMUSG00000043592.15	Unc5cl	Unc5cl	76589	unc-5 family C-terminal like	519.5926025444153	0.006214023228160998	0.065836980240182	0.8150652158659827	0.9726172907080017
ENSMUSG00000059089.4	Fcgr4	Fcgr4	246256	Fc receptor, IgG, low affinity IV	15.756017296690784	-0.0021675307579161218	0.0920659484589938	0.815081312166794	NA
ENSMUSG00000060376.7	Bckdha	Bckdha	12039	branched chain ketoacid dehydrogenase E1, alpha polypeptide	291.52886004040573	0.0065772686914836774	0.0637142544545192	0.8152717691119702	0.9727701270489925
ENSMUSG00000028646.16	Rragc	Rragc	54170	Ras-related GTP binding C	2805.374384834775	-0.007754334512930035	0.053814558803009095	0.8153792263945768	0.9728047055233083
ENSMUSG00000110234.2	Timm10b	Timm10b_ENSMUSG00000110234.2	14356	translocase of inner mitochondrial membrane 10B	3.3237553219829126	0.001885381658363354	0.09402921500473496	0.8154593621976278	NA
ENSMUSG00000043484.3	NA	ENSMUSG00000043484.3	NA	NA	5.4826141210793455	0.002276649689776861	0.09125836094205551	0.8156650969210405	NA
ENSMUSG00000028479.18	Gne	Gne	50798	glucosamine (UDP-N-acetyl)-2-epimerase/N-acetylmannosamine kinase	989.7535119443351	0.007666968652270787	0.05497350505163122	0.815665547984938	0.973052654491511
ENSMUSG00000022490.7	Ppp1r1a	Ppp1r1a	58200	protein phosphatase 1, regulatory inhibitor subunit 1A	8.938281703400733	0.002640863336102772	0.08878190854727186	0.8156775475895841	NA
ENSMUSG00000087450.1	NA	ENSMUSG00000087450.1	NA	NA	5.655001721656275	-0.0016982038096690947	0.09535622688270005	0.8158438796164251	NA
ENSMUSG00000116912.1	Gm5487	Gm5487	433027	minichromosome maintenance deficient 7 pseudogene	7.542747706732993	0.0025957375653816064	0.0890621641165248	0.8159084418921356	NA
ENSMUSG00000086360.1	NA	ENSMUSG00000086360.1	NA	NA	28.80333681620823	-0.0037871070418232307	0.08099343119874204	0.8159236077010464	NA
ENSMUSG00000040229.11	Gpr34	Gpr34	23890	G protein-coupled receptor 34	22.74957425877394	0.0030719534297866382	0.08586519382167015	0.8159447190258278	NA
ENSMUSG00000020608.7	Smc6	Smc6	67241	structural maintenance of chromosomes 6	5976.10863182461	0.007646039702949291	0.055096077800051116	0.81594749273225875	0.9732953348642301
ENSMUSG00000106269.1	NA	ENSMUSG00000106269.1	NA	NA	6.336282576051667	-0.0017967113106046255	0.09462730062660933	0.8160042226991346	NA
ENSMUSG00000024064.14	Galnt14	Galnt14	71685	polypeptide N-acetylgalactosaminyltransferase 14	10.496149231899702	-0.0027431940939309494	0.08806006186348234	0.8160154794385257	NA
ENSMUSG00000071414.5	NA	ENSMUSG00000071414.5	NA	NA	7.806913614487357	-0.0025808710147394083	0.08913768340587058	0.816154991644415	NA
ENSMUSG00000108574.1	NA	ENSMUSG00000108574.1	NA	NA	10.755185212506003	0.0027527463073768747	0.08797732370478147	0.8161913522192573	NA
ENSMUSG00000039501.14	Znfx1	Znfx1	98999	zinc finger, NFX1-type containing 1	2059.031696930522	-0.007709849679526957	0.0539755299988619	0.8161989277111489	0.9733855590253226
ENSMUSG00000036853.5	Mcoln3	Mcoln3	171166	mucolipin 3	40.94602239082077	0.0033276063287226982	0.08409734353148013	0.8162824537505567	0.9733855590253226
ENSMUSG00000006398.15	Cdc20	Cdc20	107995	cell division cycle 20	227.08564041652542	-0.0055421077510050265	0.06941088366943453	0.8163818071470463	0.9733855590253226
